,Date,Area,Prod
0,2019-04-01,U.S.,2707.738
1,2019-03-01,U.S.,2775.301
2,2019-02-01,U.S.,2506.257
3,2019-01-01,U.S.,2750.413
4,2018-12-01,U.S.,2756.095
5,2018-11-01,U.S.,2656.502
6,2018-10-01,U.S.,2702.488
7,2018-09-01,U.S.,2590.301
8,2018-08-01,U.S.,2639.8
9,2018-07-01,U.S.,2584.898
10,2018-06-01,U.S.,2453.118
11,2018-05-01,U.S.,2520.538
12,2018-04-01,U.S.,2413.092
13,2018-03-01,U.S.,2484.793
14,2018-02-01,U.S.,2221.695
15,2018-01-01,U.S.,2415.266
16,2017-12-01,U.S.,2462.993
17,2017-11-01,U.S.,2369.513
18,2017-10-01,U.S.,2383.842
19,2017-09-01,U.S.,2275.128
20,2017-08-01,U.S.,2316.286
21,2017-07-01,U.S.,2316.835
22,2017-06-01,U.S.,2214.944
23,2017-05-01,U.S.,2270.937
24,2017-04-01,U.S.,2201.339
25,2017-03-01,U.S.,2272.302
26,2017-02-01,U.S.,2005.478
27,2017-01-01,U.S.,2201.625
28,2016-12-01,U.S.,2207.475
29,2016-11-01,U.S.,2160.6
30,2016-10-01,U.S.,2214.145
31,2016-09-01,U.S.,2151.15
32,2016-08-01,U.S.,2237.678
33,2016-07-01,U.S.,2255.564
34,2016-06-01,U.S.,2165.089
35,2016-05-01,U.S.,2258.898
36,2016-04-01,U.S.,2211.218
37,2016-03-01,U.S.,2286.521
38,2016-02-01,U.S.,2163.435
39,2016-01-01,U.S.,2280.34
40,2015-12-01,U.S.,2290.495
41,2015-11-01,U.S.,2216.479
42,2015-10-01,U.S.,2300.017
43,2015-09-01,U.S.,2242.155
44,2015-08-01,U.S.,2302.361
45,2015-07-01,U.S.,2299.745
46,2015-06-01,U.S.,2218.529
47,2015-05-01,U.S.,2297.826
48,2015-04-01,U.S.,2256.179
49,2015-03-01,U.S.,2298.208
50,2015-02-01,U.S.,2066.675
51,2015-01-01,U.S.,2276.791
52,2014-12-01,U.S.,2269.247
53,2014-11-01,U.S.,2179.157
54,2014-10-01,U.S.,2266.298
55,2014-09-01,U.S.,2171.651
56,2014-08-01,U.S.,2244.834
57,2014-07-01,U.S.,2232.675
58,2014-06-01,U.S.,2115.666
59,2014-05-01,U.S.,2174.959
60,2014-04-01,U.S.,2116.226
61,2014-03-01,U.S.,2134.549
62,2014-02-01,U.S.,1914.141
63,2014-01-01,U.S.,2070.203
64,2013-12-01,U.S.,2062.296
65,2013-11-01,U.S.,2029.834
66,2013-10-01,U.S.,2076.228
67,2013-09-01,U.S.,2003.186
68,2013-08-01,U.S.,2075.354
69,2013-07-01,U.S.,2079.83
70,2013-06-01,U.S.,1973.764
71,2013-05-01,U.S.,2042.563
72,2013-04-01,U.S.,1983.451
73,2013-03-01,U.S.,2023.443
74,2013-02-01,U.S.,1832.561
75,2013-01-01,U.S.,2023.011
76,2012-12-01,U.S.,2046.213
77,2012-11-01,U.S.,1997.917
78,2012-10-01,U.S.,2061.55
79,2012-09-01,U.S.,1990.747
80,2012-08-01,U.S.,2045.359
81,2012-07-01,U.S.,2055.476
82,2012-06-01,U.S.,1939.055
83,2012-05-01,U.S.,2016.486
84,2012-04-01,U.S.,1943.437
85,2012-03-01,U.S.,2013.944
86,2012-02-01,U.S.,1876.815
87,2012-01-01,U.S.,2046.268
88,2011-12-01,U.S.,2034.141
89,2011-11-01,U.S.,1978.161
90,2011-10-01,U.S.,2018.734
91,2011-09-01,U.S.,1893.345
92,2011-08-01,U.S.,1959.548
93,2011-07-01,U.S.,1936.85
94,2011-06-01,U.S.,1862.207
95,2011-05-01,U.S.,1934.85
96,2011-04-01,U.S.,1868.299
97,2011-03-01,U.S.,1907.851
98,2011-02-01,U.S.,1647.326
99,2011-01-01,U.S.,1860.566
100,2010-12-01,U.S.,1889.64
101,2010-11-01,U.S.,1802.484
102,2010-10-01,U.S.,1862.916
103,2010-09-01,U.S.,1772.37
104,2010-08-01,U.S.,1826.614
105,2010-07-01,U.S.,1805.745
106,2010-06-01,U.S.,1716.613
107,2010-05-01,U.S.,1796.596
108,2010-04-01,U.S.,1726.918
109,2010-03-01,U.S.,1775.686
110,2010-02-01,U.S.,1602.69
111,2010-01-01,U.S.,1737.233
112,2009-12-01,U.S.,1717.182
113,2009-11-01,U.S.,1674.378
114,2009-10-01,U.S.,1729.056
115,2009-09-01,U.S.,1651.952
116,2009-08-01,U.S.,1755.132
117,2009-07-01,U.S.,1741.332
118,2009-06-01,U.S.,1707.221
119,2009-05-01,U.S.,1756.127
120,2009-04-01,U.S.,1698.876
121,2009-03-01,U.S.,1786.352
122,2009-02-01,U.S.,1624.266
123,2009-01-01,U.S.,1781.981
124,2008-12-01,U.S.,1744.458
125,2008-11-01,U.S.,1678.551
126,2008-10-01,U.S.,1675.027
127,2008-09-01,U.S.,1488.62
128,2008-08-01,U.S.,1743.909
129,2008-07-01,U.S.,1769.052
130,2008-06-01,U.S.,1681.469
131,2008-05-01,U.S.,1716.72
132,2008-04-01,U.S.,1661.637
133,2008-03-01,U.S.,1722.591
134,2008-02-01,U.S.,1590.851
135,2008-01-01,U.S.,1685.717
136,2007-12-01,U.S.,1693.431
137,2007-11-01,U.S.,1633.438
138,2007-10-01,U.S.,1653.527
139,2007-09-01,U.S.,1597.6
140,2007-08-01,U.S.,1633.875
141,2007-07-01,U.S.,1624.779
142,2007-06-01,U.S.,1589.702
143,2007-05-01,U.S.,1643.202
144,2007-04-01,U.S.,1551.743
145,2007-03-01,U.S.,1624.634
146,2007-02-01,U.S.,1443.745
147,2007-01-01,U.S.,1576.351
148,2006-12-01,U.S.,1606.404
149,2006-11-01,U.S.,1539.917
150,2006-10-01,U.S.,1597.178
151,2006-09-01,U.S.,1541.937
152,2006-08-01,U.S.,1578.728
153,2006-07-01,U.S.,1573.274
154,2006-06-01,U.S.,1538.715
155,2006-05-01,U.S.,1555.948
156,2006-04-01,U.S.,1497.231
157,2006-03-01,U.S.,1555.228
158,2006-02-01,U.S.,1383.249
159,2006-01-01,U.S.,1535.797
160,2005-12-01,U.S.,1518.785
161,2005-11-01,U.S.,1444.276
162,2005-10-01,U.S.,1407.287
163,2005-09-01,U.S.,1336.065
164,2005-08-01,U.S.,1544.42
165,2005-07-01,U.S.,1552.062
166,2005-06-01,U.S.,1537.105
167,2005-05-01,U.S.,1575.574
168,2005-04-01,U.S.,1539.843
169,2005-03-01,U.S.,1609.208
170,2005-02-01,U.S.,1428.897
171,2005-01-01,U.S.,1557.077
172,2004-12-01,U.S.,1549.599
173,2004-11-01,U.S.,1508.532
174,2004-10-01,U.S.,1543.492
175,2004-09-01,U.S.,1476.771
176,2004-08-01,U.S.,1575.564
177,2004-07-01,U.S.,1589.277
178,2004-06-01,U.S.,1542.23
179,2004-05-01,U.S.,1575.675
180,2004-04-01,U.S.,1551.873
181,2004-03-01,U.S.,1605.17
182,2004-02-01,U.S.,1477.801
183,2004-01-01,U.S.,1594.905
184,2003-12-01,U.S.,1599.746
185,2003-11-01,U.S.,1549.049
186,2003-10-01,U.S.,1620.293
187,2003-09-01,U.S.,1566.968
188,2003-08-01,U.S.,1626.469
189,2003-07-01,U.S.,1594.08
190,2003-06-01,U.S.,1574.488
191,2003-05-01,U.S.,1625.9
192,2003-04-01,U.S.,1592.31
193,2003-03-01,U.S.,1662.98
194,2003-02-01,U.S.,1469.711
195,2003-01-01,U.S.,1616.551
196,2002-12-01,U.S.,1613.115
197,2002-11-01,U.S.,1555.595
198,2002-10-01,U.S.,1551.787
199,2002-09-01,U.S.,1516.304
200,2002-08-01,U.S.,1603.278
201,2002-07-01,U.S.,1636.448
202,2002-06-01,U.S.,1569.228
203,2002-05-01,U.S.,1628.885
204,2002-04-01,U.S.,1565.063
205,2002-03-01,U.S.,1619.57
206,2002-02-01,U.S.,1449.623
207,2002-01-01,U.S.,1618.892
208,2001-12-01,U.S.,1643.859
209,2001-11-01,U.S.,1593.864
210,2001-10-01,U.S.,1675.894
211,2001-09-01,U.S.,1610.366
212,2001-08-01,U.S.,1656.714
213,2001-07-01,U.S.,1656.62
214,2001-06-01,U.S.,1607.397
215,2001-05-01,U.S.,1681.372
216,2001-04-01,U.S.,1624.316
217,2001-03-01,U.S.,1684.817
218,2001-02-01,U.S.,1509.163
219,2001-01-01,U.S.,1671.928
220,2000-12-01,U.S.,1632.066
221,2000-11-01,U.S.,1581.133
222,2000-10-01,U.S.,1661.99
223,2000-09-01,U.S.,1579.598
224,2000-08-01,U.S.,1632.32
225,2000-07-01,U.S.,1620.073
226,2000-06-01,U.S.,1568.345
227,2000-05-01,U.S.,1606.752
228,2000-04-01,U.S.,1546.594
229,2000-03-01,U.S.,1635.707
230,2000-02-01,U.S.,1494.676
231,2000-01-01,U.S.,1622.726
232,1999-12-01,U.S.,1603.767
233,1999-11-01,U.S.,1560.232
234,1999-10-01,U.S.,1587.111
235,1999-09-01,U.S.,1531.563
236,1999-08-01,U.S.,1582.361
237,1999-07-01,U.S.,1585.739
238,1999-06-01,U.S.,1540.99
239,1999-05-01,U.S.,1578.623
240,1999-04-01,U.S.,1549.496
241,1999-03-01,U.S.,1621.893
242,1999-02-01,U.S.,1465.12
243,1999-01-01,U.S.,1625.336
244,1998-12-01,U.S.,1578.976
245,1998-11-01,U.S.,1539.977
246,1998-10-01,U.S.,1589.442
247,1998-09-01,U.S.,1473.001
248,1998-08-01,U.S.,1622.594
249,1998-07-01,U.S.,1611.386
250,1998-06-01,U.S.,1582.144
251,1998-05-01,U.S.,1650.538
252,1998-04-01,U.S.,1591.701
253,1998-03-01,U.S.,1648.339
254,1998-02-01,U.S.,1476.58
255,1998-01-01,U.S.,1658.885
256,1997-12-01,U.S.,1575.412
257,1997-11-01,U.S.,1547.069
258,1997-10-01,U.S.,1597.116
259,1997-09-01,U.S.,1545.194
260,1997-08-01,U.S.,1581.52
261,1997-07-01,U.S.,1584.526
262,1997-06-01,U.S.,1525.325
263,1997-05-01,U.S.,1610.527
264,1997-04-01,U.S.,1551.268
265,1997-03-01,U.S.,1627.602
266,1997-02-01,U.S.,1465.907
267,1997-01-01,U.S.,1617.923
0,2017-12-01,Alabama,12.008
1,2017-11-01,Alabama,11.751
2,2017-10-01,Alabama,12.05
3,2017-09-01,Alabama,11.871
4,2017-08-01,Alabama,12.27
5,2017-07-01,Alabama,11.078
6,2017-06-01,Alabama,12.058
7,2017-05-01,Alabama,12.963
8,2017-04-01,Alabama,12.574
9,2017-03-01,Alabama,13.168
10,2017-02-01,Alabama,11.902
11,2017-01-01,Alabama,13.172
12,2016-12-01,Alabama,13.12
13,2016-11-01,Alabama,12.852
14,2016-10-01,Alabama,13.298
15,2016-09-01,Alabama,12.905
16,2016-08-01,Alabama,13.284
17,2016-07-01,Alabama,13.48
18,2016-06-01,Alabama,12.918
19,2016-05-01,Alabama,13.853
20,2016-04-01,Alabama,13.521
21,2016-03-01,Alabama,13.984
22,2016-02-01,Alabama,13.132
23,2016-01-01,Alabama,14.192
24,2015-12-01,Alabama,13.896
25,2015-11-01,Alabama,13.842
26,2015-10-01,Alabama,14.315
27,2015-09-01,Alabama,13.546
28,2015-08-01,Alabama,13.638
29,2015-07-01,Alabama,13.562
30,2015-06-01,Alabama,13.261
31,2015-05-01,Alabama,13.072
32,2015-04-01,Alabama,12.959
33,2015-03-01,Alabama,13.839
34,2015-02-01,Alabama,12.631
35,2015-01-01,Alabama,13.873
36,2014-12-01,Alabama,14.163
37,2014-11-01,Alabama,13.945
38,2014-10-01,Alabama,14.718
39,2014-09-01,Alabama,14.556
40,2014-08-01,Alabama,14.678
41,2014-07-01,Alabama,14.963
42,2014-06-01,Alabama,14.703
43,2014-05-01,Alabama,15.376
44,2014-04-01,Alabama,13.325
45,2014-03-01,Alabama,15.285
46,2014-02-01,Alabama,13.55
47,2014-01-01,Alabama,14.754
48,2013-12-01,Alabama,15.621
49,2013-11-01,Alabama,15.363
50,2013-10-01,Alabama,15.576
51,2013-09-01,Alabama,14.619
52,2013-08-01,Alabama,15.605
53,2013-07-01,Alabama,15.856
54,2013-06-01,Alabama,15.547
55,2013-05-01,Alabama,16.584
56,2013-04-01,Alabama,16.251
57,2013-03-01,Alabama,15.186
58,2013-02-01,Alabama,15.398
59,2013-01-01,Alabama,17.044
60,2012-12-01,Alabama,16.267
61,2012-11-01,Alabama,16.859
62,2012-10-01,Alabama,17.515
63,2012-09-01,Alabama,16.24
64,2012-08-01,Alabama,16.655
65,2012-07-01,Alabama,17.731
66,2012-06-01,Alabama,17.031
67,2012-05-01,Alabama,17.865
68,2012-04-01,Alabama,17.281
69,2012-03-01,Alabama,18.594
70,2012-02-01,Alabama,17.696
71,2012-01-01,Alabama,18.842
72,2011-12-01,Alabama,14.462
73,2011-11-01,Alabama,11.831
74,2011-10-01,Alabama,13.54
75,2011-09-01,Alabama,12.335
76,2011-08-01,Alabama,15.992
77,2011-07-01,Alabama,15.803
78,2011-06-01,Alabama,15.342
79,2011-05-01,Alabama,14.788
80,2011-04-01,Alabama,15.939
81,2011-03-01,Alabama,16.609
82,2011-02-01,Alabama,15.155
83,2011-01-01,Alabama,16.512
84,2010-12-01,Alabama,16.097
85,2010-11-01,Alabama,17.015
86,2010-10-01,Alabama,18.0
87,2010-09-01,Alabama,15.058
88,2010-08-01,Alabama,16.426
89,2010-07-01,Alabama,16.365
90,2010-06-01,Alabama,17.268
91,2010-05-01,Alabama,18.129
92,2010-04-01,Alabama,17.561
93,2010-03-01,Alabama,18.526
94,2010-02-01,Alabama,15.942
95,2010-01-01,Alabama,17.486
96,2009-12-01,Alabama,18.209
97,2009-11-01,Alabama,15.613
98,2009-10-01,Alabama,16.696
99,2009-09-01,Alabama,17.622
100,2009-08-01,Alabama,18.677
101,2009-07-01,Alabama,19.364
102,2009-06-01,Alabama,18.558
103,2009-05-01,Alabama,19.546
104,2009-04-01,Alabama,18.63
105,2009-03-01,Alabama,19.722
106,2009-02-01,Alabama,18.112
107,2009-01-01,Alabama,18.047
108,2008-12-01,Alabama,20.092
109,2008-11-01,Alabama,19.451
110,2008-10-01,Alabama,20.394
111,2008-09-01,Alabama,18.102
112,2008-08-01,Alabama,19.888
113,2008-07-01,Alabama,19.91
114,2008-06-01,Alabama,19.988
115,2008-05-01,Alabama,21.009
116,2008-04-01,Alabama,19.692
117,2008-03-01,Alabama,20.966
118,2008-02-01,Alabama,20.048
119,2008-01-01,Alabama,21.121
120,2007-12-01,Alabama,21.727
121,2007-11-01,Alabama,20.587
122,2007-10-01,Alabama,21.254
123,2007-09-01,Alabama,20.846
124,2007-08-01,Alabama,21.924
125,2007-07-01,Alabama,20.509
126,2007-06-01,Alabama,19.763
127,2007-05-01,Alabama,20.863
128,2007-04-01,Alabama,20.217
129,2007-03-01,Alabama,21.444
130,2007-02-01,Alabama,19.575
131,2007-01-01,Alabama,21.865
132,2006-12-01,Alabama,21.911
133,2006-11-01,Alabama,21.095
134,2006-10-01,Alabama,22.084
135,2006-09-01,Alabama,21.248
136,2006-08-01,Alabama,22.309
137,2006-07-01,Alabama,21.886
138,2006-06-01,Alabama,21.276
139,2006-05-01,Alabama,23.113
140,2006-04-01,Alabama,22.673
141,2006-03-01,Alabama,23.528
142,2006-02-01,Alabama,20.965
143,2006-01-01,Alabama,23.068
0,2017-12-01,Alaska,28.898
1,2017-11-01,Alaska,28.084
2,2017-10-01,Alaska,27.85
3,2017-09-01,Alaska,25.596
4,2017-08-01,Alaska,22.789
5,2017-07-01,Alaska,22.386
6,2017-06-01,Alaska,25.942
7,2017-05-01,Alaska,28.793
8,2017-04-01,Alaska,28.816
9,2017-03-01,Alaska,29.737
10,2017-02-01,Alaska,26.727
11,2017-01-01,Alaska,29.465
12,2016-12-01,Alaska,30.158
13,2016-11-01,Alaska,28.957
14,2016-10-01,Alaska,27.088
15,2016-09-01,Alaska,23.553
16,2016-08-01,Alaska,23.495
17,2016-07-01,Alaska,23.539
18,2016-06-01,Alaska,23.456
19,2016-05-01,Alaska,25.6
20,2016-04-01,Alaska,24.802
21,2016-03-01,Alaska,28.392
22,2016-02-01,Alaska,27.009
23,2016-01-01,Alaska,29.184
24,2015-12-01,Alaska,29.463
25,2015-11-01,Alaska,28.259
26,2015-10-01,Alaska,27.697
27,2015-09-01,Alaska,26.153
28,2015-08-01,Alaska,23.69
29,2015-07-01,Alaska,25.197
30,2015-06-01,Alaska,24.568
31,2015-05-01,Alaska,27.641
32,2015-04-01,Alaska,28.303
33,2015-03-01,Alaska,29.039
34,2015-02-01,Alaska,26.176
35,2015-01-01,Alaska,29.97
36,2014-12-01,Alaska,29.99
37,2014-11-01,Alaska,27.887
38,2014-10-01,Alaska,28.275
39,2014-09-01,Alaska,26.955
40,2014-08-01,Alaska,24.306
41,2014-07-01,Alaska,24.376
42,2014-06-01,Alaska,25.544
43,2014-05-01,Alaska,27.235
44,2014-04-01,Alaska,27.485
45,2014-03-01,Alaska,28.498
46,2014-02-01,Alaska,26.725
47,2014-01-01,Alaska,29.599
48,2013-12-01,Alaska,29.345
49,2013-11-01,Alaska,26.832
50,2013-10-01,Alaska,26.615
51,2013-09-01,Alaska,24.203
52,2013-08-01,Alaska,21.837
53,2013-07-01,Alaska,21.678
54,2013-06-01,Alaska,23.754
55,2013-05-01,Alaska,26.157
56,2013-04-01,Alaska,28.053
57,2013-03-01,Alaska,30.274
58,2013-02-01,Alaska,28.147
59,2013-01-01,Alaska,30.609
60,2012-12-01,Alaska,30.75
61,2012-11-01,Alaska,28.53
62,2012-10-01,Alaska,28.196
63,2012-09-01,Alaska,24.677
64,2012-08-01,Alaska,19.108
65,2012-07-01,Alaska,24.393
66,2012-06-01,Alaska,25.929
67,2012-05-01,Alaska,28.275
68,2012-04-01,Alaska,27.923
69,2012-03-01,Alaska,30.747
70,2012-02-01,Alaska,29.171
71,2012-01-01,Alaska,32.091
72,2011-12-01,Alaska,30.061
73,2011-11-01,Alaska,29.427
74,2011-10-01,Alaska,27.634
75,2011-09-01,Alaska,27.235
76,2011-08-01,Alaska,24.126
77,2011-07-01,Alaska,21.238
78,2011-06-01,Alaska,24.866
79,2011-05-01,Alaska,29.18
80,2011-04-01,Alaska,30.107
81,2011-03-01,Alaska,31.994
82,2011-02-01,Alaska,29.526
83,2011-01-01,Alaska,29.275
84,2010-12-01,Alaska,33.418
85,2010-11-01,Alaska,31.497
86,2010-10-01,Alaska,31.336
87,2010-09-01,Alaska,27.332
88,2010-08-01,Alaska,24.238
89,2010-07-01,Alaska,24.089
90,2010-06-01,Alaska,24.451
91,2010-05-01,Alaska,28.355
92,2010-04-01,Alaska,30.164
93,2010-03-01,Alaska,33.134
94,2010-02-01,Alaska,30.608
95,2010-01-01,Alaska,34.771
96,2009-12-01,Alaska,34.664
97,2009-11-01,Alaska,31.92
98,2009-10-01,Alaska,32.211
99,2009-09-01,Alaska,31.704
100,2009-08-01,Alaska,29.769
101,2009-07-01,Alaska,28.739
102,2009-06-01,Alaska,29.555
103,2009-05-01,Alaska,25.276
104,2009-04-01,Alaska,29.428
105,2009-03-01,Alaska,35.892
106,2009-02-01,Alaska,31.201
107,2009-01-01,Alaska,33.793
108,2008-12-01,Alaska,34.702
109,2008-11-01,Alaska,31.892
110,2008-10-01,Alaska,32.267
111,2008-09-01,Alaska,31.853
112,2008-08-01,Alaska,29.707
113,2008-07-01,Alaska,28.615
114,2008-06-01,Alaska,29.531
115,2008-05-01,Alaska,25.032
116,2008-04-01,Alaska,29.331
117,2008-03-01,Alaska,36.078
118,2008-02-01,Alaska,31.192
119,2008-01-01,Alaska,33.907
120,2007-12-01,Alaska,37.694
121,2007-11-01,Alaska,34.644
122,2007-10-01,Alaska,35.074
123,2007-09-01,Alaska,34.137
124,2007-08-01,Alaska,32.224
125,2007-07-01,Alaska,31.327
126,2007-06-01,Alaska,32.121
127,2007-05-01,Alaska,27.624
128,2007-04-01,Alaska,32.142
129,2007-03-01,Alaska,38.968
130,2007-02-01,Alaska,34.071
131,2007-01-01,Alaska,37.127
132,2006-12-01,Alaska,39.085
133,2006-11-01,Alaska,35.868
134,2006-10-01,Alaska,36.404
135,2006-09-01,Alaska,34.849
136,2006-08-01,Alaska,33.039
137,2006-07-01,Alaska,32.361
138,2006-06-01,Alaska,33.103
139,2006-05-01,Alaska,28.536
140,2006-04-01,Alaska,33.136
141,2006-03-01,Alaska,40.041
142,2006-02-01,Alaska,35.146
143,2006-01-01,Alaska,38.517
0,2017-12-01,Arizona,0.005
1,2017-11-01,Arizona,0.004
2,2017-10-01,Arizona,0.005
3,2017-09-01,Arizona,0.005
4,2017-08-01,Arizona,0.005
5,2017-07-01,Arizona,0.004
6,2017-06-01,Arizona,0.004
7,2017-05-01,Arizona,0.005
8,2017-04-01,Arizona,0.005
9,2017-03-01,Arizona,0.005
10,2017-02-01,Arizona,0.004
11,2017-01-01,Arizona,0.004
12,2016-12-01,Arizona,0.001
13,2016-11-01,Arizona,0.001
14,2016-10-01,Arizona,0.005
15,2016-09-01,Arizona,0.004
16,2016-08-01,Arizona,0.005
17,2016-07-01,Arizona,0.005
18,2016-06-01,Arizona,0.004
19,2016-05-01,Arizona,0.005
20,2016-04-01,Arizona,0.005
21,2016-03-01,Arizona,0.004
22,2016-02-01,Arizona,0.004
23,2016-01-01,Arizona,0.004
24,2015-12-01,Arizona,0.004
25,2015-11-01,Arizona,0.003
26,2015-10-01,Arizona,0.005
27,2015-09-01,Arizona,0.004
28,2015-08-01,Arizona,0.004
29,2015-07-01,Arizona,0.005
30,2015-06-01,Arizona,0.014
31,2015-05-01,Arizona,0.013
32,2015-04-01,Arizona,0.008
33,2015-03-01,Arizona,0.013
34,2015-02-01,Arizona,0.01
35,2015-01-01,Arizona,0.011
36,2014-12-01,Arizona,0.012
37,2014-11-01,Arizona,0.005
38,2014-10-01,Arizona,0.002
39,2014-09-01,Arizona,0.002
40,2014-08-01,Arizona,0.01
41,2014-07-01,Arizona,0.012
42,2014-06-01,Arizona,0.012
43,2014-05-01,Arizona,0.011
44,2014-04-01,Arizona,0.01
45,2014-03-01,Arizona,0.01
46,2014-02-01,Arizona,0.009
47,2014-01-01,Arizona,0.011
48,2013-12-01,Arizona,0.01
49,2013-11-01,Arizona,0.008
50,2013-10-01,Arizona,0.012
51,2013-09-01,Arizona,0.01
52,2013-08-01,Arizona,0.011
53,2013-07-01,Arizona,0.011
54,2013-06-01,Arizona,0.003
55,2013-05-01,Arizona,0.004
56,2013-04-01,Arizona,0.0
57,2013-03-01,Arizona,0.001
58,2013-02-01,Arizona,0.0
59,2013-01-01,Arizona,0.001
60,2012-12-01,Arizona,0.0
61,2012-11-01,Arizona,0.001
62,2012-10-01,Arizona,0.0
63,2012-09-01,Arizona,0.009
64,2012-08-01,Arizona,0.01
65,2012-07-01,Arizona,0.01
66,2012-06-01,Arizona,0.013
67,2012-05-01,Arizona,0.014
68,2012-04-01,Arizona,0.014
69,2012-03-01,Arizona,0.015
70,2012-02-01,Arizona,0.014
71,2012-01-01,Arizona,0.015
72,2011-12-01,Arizona,0.015
73,2011-11-01,Arizona,0.014
74,2011-10-01,Arizona,0.015
75,2011-09-01,Arizona,0.014
76,2011-08-01,Arizona,0.01
77,2011-07-01,Arizona,0.015
78,2011-06-01,Arizona,0.014
79,2011-05-01,Arizona,0.014
80,2011-04-01,Arizona,0.014
81,2011-03-01,Arizona,0.014
82,2011-02-01,Arizona,0.014
83,2011-01-01,Arizona,0.016
84,2010-12-01,Arizona,0.015
85,2010-11-01,Arizona,0.015
86,2010-10-01,Arizona,0.015
87,2010-09-01,Arizona,0.015
88,2010-08-01,Arizona,0.015
89,2010-07-01,Arizona,0.016
90,2010-06-01,Arizona,0.015
91,2010-05-01,Arizona,0.015
92,2010-04-01,Arizona,0.014
93,2010-03-01,Arizona,0.016
94,2010-02-01,Arizona,0.015
95,2010-01-01,Arizona,0.016
96,2009-12-01,Arizona,0.062
97,2009-11-01,Arizona,0.048
98,2009-10-01,Arizona,0.055
99,2009-09-01,Arizona,0.064
100,2009-08-01,Arizona,0.068
101,2009-07-01,Arizona,0.054
102,2009-06-01,Arizona,0.059
103,2009-05-01,Arizona,0.054
104,2009-04-01,Arizona,0.065
105,2009-03-01,Arizona,0.072
106,2009-02-01,Arizona,0.067
107,2009-01-01,Arizona,0.044
108,2008-12-01,Arizona,0.044
109,2008-11-01,Arizona,0.025
110,2008-10-01,Arizona,0.057
111,2008-09-01,Arizona,0.017
112,2008-08-01,Arizona,0.017
113,2008-07-01,Arizona,0.018
114,2008-06-01,Arizona,0.017
115,2008-05-01,Arizona,0.064
116,2008-04-01,Arizona,0.068
117,2008-03-01,Arizona,0.066
118,2008-02-01,Arizona,0.056
119,2008-01-01,Arizona,0.075
120,2007-12-01,Arizona,0.061
121,2007-11-01,Arizona,0.056
122,2007-10-01,Arizona,0.052
123,2007-09-01,Arizona,0.062
124,2007-08-01,Arizona,0.056
125,2007-07-01,Arizona,0.05
126,2007-06-01,Arizona,0.058
127,2007-05-01,Arizona,0.06
128,2007-04-01,Arizona,0.036
129,2007-03-01,Arizona,0.058
130,2007-02-01,Arizona,0.054
131,2007-01-01,Arizona,0.051
132,2006-12-01,Arizona,0.06
133,2006-11-01,Arizona,0.05
134,2006-10-01,Arizona,0.059
135,2006-09-01,Arizona,0.05
136,2006-08-01,Arizona,0.047
137,2006-07-01,Arizona,0.051
138,2006-06-01,Arizona,0.052
139,2006-05-01,Arizona,0.06
140,2006-04-01,Arizona,0.061
141,2006-03-01,Arizona,0.053
142,2006-02-01,Arizona,0.044
143,2006-01-01,Arizona,0.024
0,2017-12-01,Arkansas,56.856
1,2017-11-01,Arkansas,55.478
2,2017-10-01,Arkansas,58.023
3,2017-09-01,Arkansas,56.537
4,2017-08-01,Arkansas,59.905
5,2017-07-01,Arkansas,60.58
6,2017-06-01,Arkansas,59.335
7,2017-05-01,Arkansas,61.288
8,2017-04-01,Arkansas,59.875
9,2017-03-01,Arkansas,61.576
10,2017-02-01,Arkansas,55.883
11,2017-01-01,Arkansas,61.578
12,2016-12-01,Arkansas,63.041
13,2016-11-01,Arkansas,62.793
14,2016-10-01,Arkansas,65.675
15,2016-09-01,Arkansas,63.956
16,2016-08-01,Arkansas,66.924
17,2016-07-01,Arkansas,67.974
18,2016-06-01,Arkansas,67.04
19,2016-05-01,Arkansas,71.52
20,2016-04-01,Arkansas,70.47
21,2016-03-01,Arkansas,74.211
22,2016-02-01,Arkansas,71.625
23,2016-01-01,Arkansas,77.557
24,2015-12-01,Arkansas,80.106
25,2015-11-01,Arkansas,78.932
26,2015-10-01,Arkansas,82.927
27,2015-09-01,Arkansas,81.208
28,2015-08-01,Arkansas,83.65
29,2015-07-01,Arkansas,85.234
30,2015-06-01,Arkansas,84.079
31,2015-05-01,Arkansas,89.344
32,2015-04-01,Arkansas,87.222
33,2015-03-01,Arkansas,88.848
34,2015-02-01,Arkansas,78.202
35,2015-01-01,Arkansas,90.079
36,2014-12-01,Arkansas,93.527
37,2014-11-01,Arkansas,92.439
38,2014-10-01,Arkansas,94.361
39,2014-09-01,Arkansas,92.041
40,2014-08-01,Arkansas,94.332
41,2014-07-01,Arkansas,95.424
42,2014-06-01,Arkansas,91.974
43,2014-05-01,Arkansas,96.69
44,2014-04-01,Arkansas,93.328
45,2014-03-01,Arkansas,96.472
46,2014-02-01,Arkansas,86.741
47,2014-01-01,Arkansas,94.822
48,2013-12-01,Arkansas,95.743
49,2013-11-01,Arkansas,95.106
50,2013-10-01,Arkansas,98.301
51,2013-09-01,Arkansas,93.625
52,2013-08-01,Arkansas,97.225
53,2013-07-01,Arkansas,96.429
54,2013-06-01,Arkansas,93.624
55,2013-05-01,Arkansas,96.837
56,2013-04-01,Arkansas,92.908
57,2013-03-01,Arkansas,95.179
58,2013-02-01,Arkansas,86.493
